FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,RPRSNTV_TEL_NO,RDNMADR_CD,FCLTY_ROAD_NM_ADDR,FCLTY_CRDNT_LO,FCLTY_CRDNT_LA,GID_CD
한국아동청소년발달센터,41,경기,41110,수원시,312247456,4.11132E+11,수원시 권선구 경수대로 401KT남수원 2층,127.0242271,37.2626085,다사578182
한국아동청소년발달센터 동탄연구소,41,경기,41590,화성시,7042234023,4.15903E+11,경기도 화성시 동탄기흥로 614더퍼스트타워2차 1308호(영천동),127.0949923,37.2150877,다사640129
한국인태권도,27,대구,27170,서구,535531355,1E+12,대구광역시 서구 문화로33길 212층 [한국인태권도](평리동),128.5503744,35.8769677,라마948649
한국자연치유평생교육원,11,서울,11650,서초구,25378877,1.16504E+11,"서울특별시 서초구 서초대로78길 444층 404호(서초동, 서초나산스위트)",127.0284742,37.4938139,다사583439
한국재활스포츠센터,50,제주,50110,제주시,27028716,5.01105E+11,"제주특별자치도 제주시 동광로9길 63층 305호(이도일동, 태홍누리안2차아파트)",126.5336734,33.5033974,다다102016
한국체대 고려월드 태권도장,11,서울,11290,성북구,29090341,1.12903E+11,"서울특별시 성북구 보국문로 19푸르지오상가 2층 204,205호(정릉동, 정릉푸르지오아파트)",127.0100363,37.6062702,다사567564
한국체대 국가대표태권도장,28,인천,28170,미추홀구,24427589,2.81774E+11,인천광역시 미추홀구 주안로194번길 14대웅프라자4층 한국체대 국가대표태권도장(주안동),126.6912609,37.4627549,다사284407
한국체대 나라찬 태권도장,41,경기,41500,이천시,316322445,4.15002E+11,경기도 이천시 신둔면 경충대로 3152-62층 한국체대 나라찬 태권도장,127.4030455,37.3078359,다사914232
한국체대 남일태권도체육관,11,서울,11380,은평구,23831908,1.13803E+11,서울특별시 은평구 역말로 8남일태권도(역촌동)4층,126.9111491,37.6054111,다사480563
한국체대 누리태권도장,11,서울,11305,강북구,29078080,1.13053E+11,서울특별시 강북구 한천로 9812층 한국체대 누리태권도장(번동),127.0315815,37.6366555,다사586597
한국체대 라온 태권도장,41,경기,41390,시흥시,,4.13904E+11,경기도 시흥시 정왕신길로49번길 28단지내상가 3층(정왕동),126.7283054,37.3601267,다사316292
한국체대 백궁 태권도,46,전남,46230,광양시,276595245,4.62305E+11,전라남도 광양시 광양읍 와룡길 33용강리 송보7차 상가 302호(광양송보파인빌7차아파트),127.6122964,34.9696179,라라102638
한국체대 성산태권도,11,서울,11440,마포구,23347750,1.14404E+11,서울특별시 마포구 월드컵로5길 742층 한국체대 성산태권도(합정동),126.9085022,37.5507331,다사477503
한국체대 우신태권도,11,서울,11560,영등포구,28364567,1.15603E+11,서울특별시 영등포구 신길로 1842층 우신태권도(신길동),126.9111031,37.5086247,다사479456
한국체대 정진태권도,11,서울,11545,금천구,28058050,1.15453E+11,"서울특별시 금천구 벚꽃로 73상가 208호(독산동, 금천현대아파트)",126.8902351,37.4625026,다사460405
한국체대 탑 태권도장,47,경북,47110,포항시,,4.71113E+11,경상북도 포항시 남구 오천읍 남원로 86-15부영3차 상가 1동 201호,129.4000119,35.971092,마마713765
한국체대 태평양 태권도장,11,서울,11410,서대문구,23754629,1.14103E+11,서울특별시 서대문구 거북골로 182지층 태평양 태권도장(북가좌동),126.9105572,37.5774329,다사479532
한국체대 한성태권도,11,서울,11200,성동구,,1.12004E+11,서울특별시 성동구 금호산길 422층 한국체대 한성태권도(금호동2가),127.0195156,37.552005,다사575504
한국체대LEE태권도 (진도지점),46,전남,46900,진도군,615448946,4.69005E+11,전라남도 진도군 진도읍 남문길 342층 한국체대 이태권도,126.2639301,34.4812222,나라864103
한국체대검도합기도,41,경기,41270,안산시,314029788,4.12733E+11,경기도 안산시 단원구 초지로 94한솔프라자 501호(초지동),126.8151467,37.3072362,다사393233
한국체대리더스태권도장,41,경기,41310,구리시,25131212,4.13104E+11,경기도 구리시 건원대로76번길 42두레빌딩 401호(인창동),127.1417202,37.6075342,다사683565
한국체대명주태권도,51,강원,51150,강릉시,336456310,5.11503E+11,강원도 강릉시 강변로 74-112층(회산동),128.8776026,37.7430874,마사213723
한국체대박사태권도,52,전북,52110,전주시,22550244,5.21133E+11,전라북도 전주시 덕진구 숲정이로 47한국체대박사태권도(진북동),127.1328534,35.8324225,다마668596
한국체대블랙벨트,41,경기,41110,수원시,312178887,4.11174E+11,경기도 수원시 영통구 동수원로537번길 57동경빌딩 3층(원천동),127.0458796,37.2748295,다사597196
한국체대석사청산관합기도,31,울산,31200,북구,522887234,3.12003E+11,울산광역시 북구 박상진11로 7702호(송정동),129.3637142,35.6008734,마마688354
한국체대석사태풍태권도,11,서울,11740,강동구,24705877,1.17404E+11,서울특별시 강동구 양재대로116길 952층(길동),127.1457382,37.5376716,다사687487
한국체대수태권도장,11,서울,11380,은평구,23514731,1.13803E+11,서울특별시 은평구 갈현로 1082층 한국체대 수 태권도장(역촌동),126.9109197,37.6074308,다사480566
한국체대용무태권도장,11,서울,11440,마포구,,1.14404E+11,서울특별시 마포구 마포대로11길 462층 용무태권도장(공덕동),126.9517142,37.5493989,다사515501
한국체대정건태권도장,46,전남,46890,완도군,615529119,4.68905E+11,전라남도 완도군 완도읍 개포로135번길 34한국체대정건태권도,126.7415447,34.321295,다다302922
한국체대킴스태권도장,51,강원,51150,강릉시,336527900,5.11504E+11,강원도 강릉시 연당길 78한국체대킴스태권도장(초당동),128.9152382,37.7845284,마사246770
한국체대태권도장,41,경기,41220,평택시,316649992,4.12204E+11,경기도 평택시 이충로35번길 28501호(이충동),127.0659947,37.0592764,다바614957
한국체대하늘태권도장,11,서울,11440,마포구,23090805,1.14403E+11,"서울특별시 마포구 월드컵북로 502402호,403호(상암동)",126.8798702,37.5850443,다사452541
한국체대한빛태권도,41,경기,41630,양주시,318590041,4.16304E+11,경기도 양주시 고암길 306-77황금프라자504호(덕정동),127.0685865,37.8367555,다사620819
한국체대효자태권도,41,경기,41270,안산시,314107890,4.12733E+11,경기도 안산시 단원구 선부로 2564층(와동),126.8234615,37.3411778,다사400271
한국체육관,29,광주,29170,북구,625765679,2.91703E+11,광주광역시 북구 매곡로 85매곡프라자 301호,126.8921426,35.1922648,다라446887
한국체육관,47,경북,47170,안동시,548215770,4.71703E+11,경상북도 안동시 경동로 898-12층(용상동),128.7536523,36.5574925,마바121407
한국체육관,47,경북,47130,경주시,547759429,4.71303E+11,경상북도 경주시 외동읍 입실로 572층 한국체육관,129.3245925,35.7134817,마마650478
한국체육산업개발(주) (분당올림픽스포츠센터),41,경기,41130,성남시,234347932,4.11353E+11,경기도 성남시 분당구 중앙공원로 35(서현동),127.1286613,37.3808715,다사671313
한국태권도,46,전남,46230,광양시,617925965,4.62303E+11,전라남도 광양시 금영로 156목우상가 2층(광영동),127.7198295,34.9644622,라라200633
한국태권도 체육관,52,전북,52130,군산시,,5.21303E+11,전라북도 군산시 수송로 2162층 한국태권도(수송동),126.7192345,35.9637937,다마295743
한국태권도장,47,경북,47190,구미시,544724220,4.71905E+11,경상북도 구미시 인동16길 48-42층(진평동),128.4212836,36.0976783,라마829893
한국태권도체육관,41,경기,41220,평택시,26816329,4.12203E+11,경기도 평택시 안중읍 안중로 943층 한국태권도,126.9269368,36.9885334,다바490879
한국파워점핑 줄넘기 태권도,41,경기,41590,화성시,,4.15905E+11,경기도 화성시 동탄대로4길 53아테나플래닛 401호(장지동),127.1118561,37.1617858,다사655070
한국파워점핑줄넘기클럽(해양점),41,경기,41270,안산시,,4.12713E+11,경기도 안산시 상록구 해양1로 153층 한국파워점핑줄넘기클럽(사동),126.8209479,37.2962345,다사398221
한국평생문화체육발달센터 사회적협동조합,30,대전,30170,서구,425240246,3.01702E+11,대전광역시 서구 대덕대로 129ok114빌딩 6층(갈마동),127.3744468,36.3451832,다바887164
한국행복나눔복지회,31,울산,31710,울주군,522655877,3.17104E+11,울산광역시 울주군 언양읍 방천4길 22층,129.1141333,35.5645599,마마462310
한국헬스클럽,29,광주,29140,서구,623672255,2.91404E+11,광주광역시 서구 화정로244번길 33-13층 한국헬스클럽(화정동),126.8856892,35.1446469,다라440834
한나바디핏 hannabodyfit,41,경기,41220,평택시,253469428,4.12203E+11,"경기도 평택시 평남로 674상가2층 한나바디핏(비전동, 솔매마을 한일유앤아이)",127.1095118,36.9923156,다바652882
한내태권도,41,경기,41500,이천시,316354111,4.15003E+11,경기도 이천시 갈산로 732층 한내태권도(증포동),127.4615988,37.2894961,다사965211
한내헬스클럽,44,충남,44180,보령시,419311404,4.41803E+11,충청남도 보령시 대천로 92한내헬스클럽(대천동),126.6028776,36.354717,다바195178
한누리고려대중태권도장,11,서울,11545,금천구,28047772,1.15453E+11,"서울특별시 금천구 탑골로 302,3층(시흥동)",126.9123909,37.4517693,다사480393
한누리태권도장,27,대구,27230,북구,533110922,2.72303E+11,대구광역시 북구 태전로 874층 한누리태권도장(태전동),128.5418139,35.9276181,라마939706
한동검도관,52,전북,52130,군산시,634659791,5.21303E+11,전라북도 군산시 미룡로 112층 한동검도관(미룡동),126.6869423,35.9430115,다마266721
한뜰 태권도,36,세종,36110,세종시,448632277,3.61103E+11,세종특별자치시 다솜1로 21한뜰마을4단지 상가동 208호 한뜰태권도장(어진동),127.2561137,36.5003731,다바781336
한라무예태권스쿨,27,대구,27230,북구,533261171,2.72303E+11,대구광역시 북구 학남로 14동인빌딩3층(학정동),128.566316,35.9483862,라마961729
한라태권도7관,50,제주,50110,제주시,,5.01105E+11,제주특별자치도 제주시 인다14길 10한라태권도7관(아라일동),126.5463567,33.4713756,다나113981
한라태권도장,46,전남,46150,순천시,617411900,4.61503E+11,전라남도 순천시 이수로 224-9(덕암동)1층,127.5097574,34.9514902,라라008618
한림아레나당구장,41,경기,41410,군포시,314561973,4.14103E+11,경기도 군포시 군포로 5456층(당동),126.9463418,37.3546727,다사509285
한마루태권도,31,울산,31710,울주군,522541414,3.17104E+11,울산광역시 울주군 언양읍 헌양길 1802층 한마루태권도,129.1169338,35.5676703,마마465313
한마음장애인스포츠센터,50,제주,50130,서귀포시,647622250,5.01305E+11,"제주특별자치도 서귀포시 중앙로150번길 68, 1층 상가(동홍동, 예가빌 2차)",126.5622694,33.2633557,다나126750
한마음특수발달재활센터,41,경기,41270,안산시,314192001,4.12713E+11,경기도 안산시 상록구 광덕1로 341제스트프라자 301호(이동),126.8479483,37.3070615,다사422233
한마음희망나눔센터,41,경기,41480,파주시,319469069,4.14803E+11,"경기도 파주시 청석로 305센터프라자2, 3F(다율동)",126.7174204,37.7292852,다사310702
한마제5체육관,48,경남,48120,창원시,552327080,4.81273E+11,경상남도 창원시 마산회원구 내서읍 숲속로 20-4야흥빌딩 3층,128.4963929,35.2298787,라라906931
한미태권도,11,서울,11500,강서구,226022670,1.14703E+11,서울특별시 양천구 오목로 752층 한미태권도(신월동),126.8458382,37.5230689,다사421472
한미태권도체육관,28,인천,28260,서구,325670334,2.82603E+11,인천광역시 서구 검단로 790동성아파트 상가2층 경희대한미태권도체육관(불로동),126.6871287,37.6151301,다사282576
한반도 태권도장,48,경남,48120,창원시,555521191,4.81295E+11,"경상남도 창원시 진해구 남영로55번길 6-5SM빌딩 301,302호 한반도 태권도장(남문동)",128.7527866,35.1064434,마라141797
한반도 태권도장,48,경남,48120,창원시,552219755,4.81273E+11,"경상남도 창원시 마산회원구 회원남로 29상가201호(회원동, 혁성아트빌)",128.5643604,35.2186587,라라968919
한밭검도관,30,대전,30230,대덕구,426241616,3.02304E+11,대전광역시 대덕구 선비마을로5번길 34층(송촌동),127.4456609,36.3618256,다바951182
한벌태권도,43,충북,43110,청주시,432688808,4.31133E+11,충청북도 청주시 흥덕구 봉명로 2392층 한벌태권도(봉명동),127.468196,36.6399556,다바971491
한비아동발달센터,30,대전,30200,유성구,428255995,3.02003E+11,"대전광역시 유성구 계룡로 552층 201호(봉명동, 유성자이)",127.3369656,36.3557615,다바853176
한빛 태권도,43,충북,43750,진천군,435326300,4.37503E+11,충청북도 진천군 덕산읍 시가로 14성하빌딩 2층,127.5336674,36.9024439,라바029782
한빛아동발달상담센터,48,경남,48120,창원시,288420128,4.81293E+11,경상남도 창원시 진해구 냉천로 160(자은동),128.7138666,35.1556619,마라105851
한빛운동발달센터,41,경기,41570,김포시,319819415,4.15705E+11,경기도 김포시 풍무로68번길 44골든프라자2 708호(풍무동),126.7263214,37.6005036,다사317559
한빛체육관,51,강원,51130,원주시,337347177,5.11303E+11,강원도 원주시 북원로 28702층 한빛체육관(태장동),127.9529076,37.3991328,라사400334
한빛탁구교실,52,전북,52190,남원시,6306336115,5.21903E+11,전라북도 남원시 용성로 3083층(월락동),127.4028316,35.4223677,다마911140
한빛탁구교실,11,서울,11650,서초구,25250279,1.16502E+11,서울특별시 서초구 반포대로 93지하 1층 (서초동),127.0087448,37.4884576,다사565433
한사랑태권도,44,충남,44710,금산군,417510106,4.47103E+11,충청남도 금산군 금산읍 비단로 309201호 한사랑태권도,127.4888865,36.109772,다마990903
한사랑태권도장,41,경기,41390,시흥시,313173353,4.13904E+11,경기도 시흥시 인선길 100404호 한사랑태권도장(장곡동),126.7801508,37.3798509,다사362314
